Row.ID,Order.ID,Customer.Name,Order.Date,Order.Priority,Order.Quantity,Sales,Discount,Ship.Mode,Profit,Unit.Price,Shipping.Cost,Region,Customer.Segment,Product.Category,Product.Container,Product.Base.Margin,Ship.Date,Return.Status
4751,50656,Patrick Bzostek,25-10-2009,Critical,42,194.2,0,Regular Air,-139.13,4.37,5.15,West,Consumer,Office Supplies,Small Box,0.59,27-10-2009,0
4752,50950,Tony Molinari,30-12-2012,Not Specified,6,391.12,0.06,Delivery Truck,-166.96,60.98,30,West,Corporate,Furniture,Jumbo Drum,0.7,30-12-2012,0
4753,50977,Thomas Thornton,11-06-2012,Low,1,34.09,0.05,Express Air,-19.9,18.97,9.03,West,Consumer,Office Supplies,Small Box,0.37,11-06-2012,0
4754,51011,Thomas Thornton,06-06-2010,Low,41,5144.8715,0.09,Regular Air,1435.83,155.99,3.9,West,Consumer,Technology,Small Box,0.55,08-06-2010,0
4755,51171,Mark Packer,21-06-2010,High,34,783.48,0.01,Regular Air,-73.4,22.38,15.1,West,Small Business,Office Supplies,Small Box,0.38,23-06-2010,0
4756,51267,Corey Lock,03-05-2012,Low,46,4394.78,0.08,Delivery Truck,-335.77,100.98,35.84,West,Home Office,Furniture,Jumbo Box,0.62,08-05-2012,0
4757,51362,Tim Taslimi,22-02-2010,Medium,47,1501.8,0.02,Regular Air,112.78,30.97,4,West,Corporate,Technology,Small Box,0.74,24-02-2010,0
4758,51489,Berenike Kampe,03-03-2012,Critical,42,4846.68,0.04,Regular Air,820.94,110.98,13.99,West,Corporate,Furniture,Medium Box,0.69,05-03-2012,0
4759,51493,Helen Andreada,06-07-2011,Low,31,286.26,0.01,Regular Air,8.34,8.56,5.16,West,Corporate,Office Supplies,Wrap Bag,0.38,08-07-2011,0
4760,51969,Irene Maddox,04-09-2011,High,16,196.98,0.04,Regular Air,-5.76,12.28,6.47,West,Consumer,Office Supplies,Small Box,0.38,04-09-2011,0
4761,52003,Charles Crestani,18-02-2012,Low,11,1884.208,0.04,Delivery Truck,-776.72,212.6,110.2,West,Consumer,Furniture,Jumbo Box,0.73,25-02-2012,0
4762,52196,Adam Hart,30-01-2010,Not Specified,1,3.85,0.08,Regular Air,-1.36,3.08,0.99,West,Corporate,Office Supplies,Small Box,0.37,31-01-2010,0
4763,52292,Corey Catlett,03-10-2010,Not Specified,18,2379.15,0.06,Delivery Truck,-261.77,130.98,30,West,Home Office,Furniture,Jumbo Drum,0.78,04-10-2010,0
4764,52423,Allen Armold,11-04-2011,Critical,49,1734.4,0.02,Regular Air,749.16,35.41,1.99,West,Home Office,Technology,Small Pack,0.43,13-04-2011,0
4765,52448,Barry Weirich,10-09-2010,Not Specified,22,6767.43,0.05,Delivery Truck,803.48,320.98,58.95,West,Corporate,Furniture,Jumbo Drum,0.57,11-09-2010,0
4766,52580,Katherine Ducich,28-08-2012,High,16,367.09,0.04,Regular Air,74.2,22.98,1.99,West,Corporate,Technology,Small Pack,0.46,30-08-2012,0
4767,53056,Helen Andreada,03-11-2011,Critical,13,509.49,0.07,Regular Air,-51.18,40.99,8.97,West,Corporate,Technology,Small Box,0.54,04-11-2011,0
4768,53060,Eric Barreto,22-03-2010,Critical,36,739.07,0.1,Regular Air,-71.55,20.95,5.99,West,Consumer,Technology,Small Box,0.65,24-03-2010,0
4769,53283,Corey Lock,28-10-2011,High,2,25.07,0.04,Regular Air,-27.67,9.49,5.76,West,Home Office,Technology,Medium Box,0.39,29-10-2011,0
4770,53344,Nora Paige,24-02-2010,High,36,181.95,0.03,Regular Air,-132.26,4.89,6.07,West,Small Business,Office Supplies,Small Box,0.39,26-02-2010,0
4771,53381,Juliana Krohn,26-09-2010,Critical,26,287.43,0.01,Regular Air,37.9,10.98,4.8,West,Corporate,Office Supplies,Small Box,0.36,27-09-2010,0
4772,53571,Dan Campbell,15-03-2012,Not Specified,21,238.06,0.05,Regular Air,56.43,10.91,2.99,West,Small Business,Office Supplies,Small Box,0.38,17-03-2012,0
4773,53635,Raymond Fair,18-07-2012,Not Specified,33,103.92,0.08,Regular Air,-52.76,3.14,1.92,West,Small Business,Office Supplies,Wrap Bag,0.84,20-07-2012,0
4774,53762,Ivan Liston,01-06-2012,Critical,28,136.16,0.07,Regular Air,58.1,4.98,0.49,West,Consumer,Office Supplies,Small Box,0.39,02-06-2012,0
4775,54086,Denny Ordway,06-09-2012,Low,23,5062.18,0.06,Delivery Truck,842.83,270.97,28.06,West,Small Business,Technology,Jumbo Drum,0.56,08-09-2012,1
4776,54180,Jill Matthias,22-10-2012,Critical,43,913.99,0.08,Regular Air,-57.75,21.38,8.99,West,Consumer,Office Supplies,Small Pack,0.59,24-10-2012,0
4777,54215,Denny Ordway,21-10-2011,High,14,321.21,0.04,Regular Air,53.44,22.98,1.99,West,Small Business,Technology,Small Pack,0.46,23-10-2011,1
4778,54336,Alejandro Savely,15-04-2010,Medium,50,952.21,0.05,Regular Air,403.83,18.84,3.62,West,Corporate,Furniture,Wrap Bag,0.43,17-04-2010,0
4779,54467,Bradley Drucker,18-10-2010,Low,37,436.67,0.06,Regular Air,51.91,11.58,5.72,West,Small Business,Office Supplies,Small Box,0.35,20-10-2010,0
4780,54534,Tracy Hopkins,19-03-2012,Not Specified,16,124.71,0.01,Regular Air,-30.04,7.35,5.96,West,Small Business,Office Supplies,Small Box,0.38,21-03-2012,0
4781,54564,Brendan Murry,06-12-2010,High,27,1553.868,0.04,Express Air,322.51,65.99,5.92,West,Corporate,Technology,Small Box,0.55,08-12-2010,0
4782,54692,Tom Ashbrook,05-03-2010,Medium,16,43.65,0.05,Regular Air,-3.67,2.78,0.97,West,Home Office,Office Supplies,Wrap Bag,0.59,05-03-2010,0
4783,54727,Bradley Drucker,13-12-2010,Medium,29,1427.14,0.02,Regular Air,605.92,48.04,7.23,West,Small Business,Office Supplies,Small Box,0.37,14-12-2010,0
4784,54886,Doug O'Connell,04-08-2012,Critical,39,419.95,0.02,Regular Air,-39.1,10.64,5.16,West,Small Business,Furniture,Small Box,0.57,05-08-2012,0
4785,54977,Karen Carlisle,10-07-2011,Low,24,344.25,0.1,Regular Air,23.96,14.48,6.46,West,Home Office,Office Supplies,Small Box,0.38,14-07-2011,0
4786,55040,Dave Kipp,12-04-2009,High,8,292.38,0.05,Regular Air,6.11,35.51,6.31,West,Consumer,Office Supplies,Small Box,0.58,14-04-2009,0
4787,55203,Natalie Webber,11-04-2010,Low,18,994.4745,0.05,Regular Air,0.71,65.99,7.69,West,Corporate,Technology,Small Box,0.59,11-04-2010,1
4788,55330,Brad Thomas,12-08-2009,Medium,49,633.91,0,Regular Air,141.17,12.58,5.16,West,Corporate,Furniture,Small Box,0.43,12-08-2009,1
4789,55494,Michael Stewart,25-06-2012,Not Specified,4,57.82,0.08,Express Air,0.85,10.98,4.8,West,Small Business,Office Supplies,Small Box,0.36,27-06-2012,0
4790,55554,Alyssa Tate,16-11-2009,Critical,6,122.09,0.04,Regular Air,-15.2,18.97,9.54,West,Small Business,Office Supplies,Small Box,0.37,17-11-2009,0
4791,56006,Bill Shonely,01-10-2011,Critical,16,102.99,0.1,Regular Air,-102.17,6.48,9.68,West,Small Business,Office Supplies,Small Box,0.36,01-10-2011,0
4792,56130,David Bremer,29-11-2011,Medium,13,246.06,0.08,Regular Air,52.33,18.7,8.99,West,Corporate,Furniture,Small Pack,0.47,01-12-2011,0
4793,56162,Julia Barnett,25-04-2011,Not Specified,30,5217.79,0.09,Delivery Truck,209.54,180.98,30,West,Corporate,Furniture,Jumbo Drum,0.69,27-04-2011,0
4794,56261,Paul Van Hugh,27-02-2012,Critical,43,16886.76,0.02,Delivery Truck,483.95,376.13,85.63,West,Consumer,Furniture,Jumbo Box,0.74,29-02-2012,0
4795,56358,Anne McFarland,01-03-2012,Not Specified,1,11.7,0,Regular Air,-8.06,5.89,5.57,West,Consumer,Furniture,Small Box,0.41,03-03-2012,0
4796,56452,Charles Crestani,14-02-2009,Not Specified,34,6686.344,0,Delivery Truck,1192.04,236.97,59.24,West,Consumer,Furniture,Jumbo Box,0.61,15-02-2009,1
4797,56483,Debra Catini,19-02-2009,High,37,158.62,0.05,Regular Air,-104.57,4.28,5.17,West,Small Business,Office Supplies,Small Box,0.4,19-02-2009,0
4798,56484,Bobby Trafton,21-11-2011,Not Specified,6,176.58,0.1,Regular Air,28.34,30.56,2.99,West,Small Business,Office Supplies,Small Box,0.35,22-11-2011,0
4799,56676,Dave Kipp,25-10-2012,Critical,39,206.47,0.08,Regular Air,-107.2,5.28,5.66,West,Consumer,Office Supplies,Small Box,0.4,26-10-2012,0
4800,56802,Thea Hendricks,29-05-2012,High,50,78.2,0.09,Regular Air,-4.56,1.68,1,West,Home Office,Office Supplies,Wrap Bag,0.35,30-05-2012,0
4801,56868,Bobby Trafton,03-12-2011,Low,34,1947.4265,0.03,Regular Air,473.27,65.99,5.92,West,Corporate,Technology,Small Box,0.55,10-12-2011,1
4802,56869,Natalie Webber,23-07-2010,Low,10,842.19,0,Regular Air,157.45,80.98,4.5,West,Consumer,Office Supplies,Small Box,0.59,25-07-2010,0
4803,57190,Dave Poirier,28-05-2010,Medium,48,2052.83,0.02,Regular Air,395.85,40.99,8.97,West,Small Business,Technology,Small Box,0.54,28-05-2010,1
4804,57248,Damala Kotsonis,15-10-2009,Critical,34,167.5,0.04,Regular Air,-84.42,4.98,4.95,West,Corporate,Office Supplies,Small Box,0.37,17-10-2009,1
4805,57318,Eric Barreto,10-01-2010,Medium,33,158.79,0.02,Regular Air,74.14,4.91,0.5,West,Small Business,Office Supplies,Small Box,0.36,12-01-2010,0
4806,57350,Tracy Hopkins,25-05-2011,High,33,140.63,0.09,Regular Air,-111.87,4.28,5.68,West,Small Business,Office Supplies,Small Box,0.4,26-05-2011,0
4807,57381,Paul Van Hugh,07-08-2009,High,13,515.23,0.1,Regular Air,171.4,41.94,2.99,West,Consumer,Office Supplies,Small Box,0.35,08-08-2009,0
4808,57444,Barry Pond,14-05-2011,Critical,24,178.92,0.09,Regular Air,-56.11,7.68,6.16,West,Consumer,Office Supplies,Small Box,0.35,15-05-2011,0
4809,57476,Michael Stewart,16-03-2009,High,20,1351.43,0.08,Delivery Truck,-550.43,68.81,60,West,Small Business,Office Supplies,Jumbo Drum,0.41,17-03-2009,0
4810,57633,Speros Goranitis,06-02-2011,High,12,351.12,0.09,Express Air,202.63,30.93,3.92,West,Corporate,Furniture,Small Pack,0.44,07-02-2011,0
4811,57669,Cyra Reiten,08-08-2010,Critical,41,1803.12,0,Regular Air,544.93,40.98,5.33,West,Consumer,Office Supplies,Small Box,0.57,09-08-2010,0
4812,57734,Dan Campbell,16-09-2009,High,26,110.14,0.05,Regular Air,-89.22,4.24,5.41,West,Small Business,Office Supplies,Small Box,0.35,18-09-2009,0
4813,57760,Rick Huthwaite,12-07-2011,Not Specified,38,275.11,0.06,Regular Air,17.15,7.59,4,West,Corporate,Furniture,Wrap Bag,0.42,14-07-2011,0
4814,57891,Corey Lock,17-12-2010,Medium,17,934.9405,0.08,Regular Air,47.1,65.99,5.92,West,Home Office,Technology,Small Box,0.55,17-12-2010,0
4815,58084,Raymond Fair,19-08-2012,Medium,3,21.55,0.09,Regular Air,-2.87,7.31,0.49,West,Small Business,Office Supplies,Small Box,0.38,19-08-2012,0
4816,58179,Ed Jacobs,05-09-2011,Medium,3,39.49,0.1,Regular Air,-12.99,11.58,5.72,West,Small Business,Office Supplies,Small Box,0.35,06-09-2011,0
4817,58279,Emily Phan,11-04-2009,Medium,44,1317.34,0.03,Regular Air,555.93,30.56,2.99,West,Consumer,Office Supplies,Small Box,0.35,11-04-2009,0
4818,58369,Allen Armold,30-08-2012,High,46,320.57,0.1,Regular Air,-114.2,7.1,6.05,West,Home Office,Office Supplies,Small Box,0.39,31-08-2012,0
4819,58371,Barry Pond,11-05-2010,Medium,5,2168.05,0,Regular Air,416.02,420.98,19.99,West,Consumer,Office Supplies,Small Box,0.35,13-05-2010,0
4820,58433,Dean Katz,01-07-2011,High,11,2020.58,0.01,Delivery Truck,-45.02,180.98,30,West,Home Office,Furniture,Jumbo Drum,0.69,02-07-2011,0
4821,58855,Jeremy Pistek,31-10-2010,Medium,38,69.26,0.07,Regular Air,-113.86,1.74,4.08,West,Corporate,Furniture,Small Pack,0.53,31-10-2010,0
4822,59173,Jennifer Patt,20-12-2010,High,27,2896.99,0.01,Delivery Truck,36.94,100.98,35.84,West,Home Office,Furniture,Jumbo Box,0.62,21-12-2010,0
4823,59363,Alyssa Tate,02-05-2009,High,24,158.91,0.06,Regular Air,-38.57,6.68,5.2,West,Small Business,Office Supplies,Small Box,0.37,02-05-2009,0
4824,59553,Raymond Fair,12-11-2010,Not Specified,15,171.57,0.04,Regular Air,12.5,11.34,5.01,West,Small Business,Office Supplies,Small Box,0.36,13-11-2010,0
4825,59681,Giulietta Dortch,11-06-2009,Critical,23,224.34,0.02,Express Air,-11.95,8.6,6.19,West,Small Business,Office Supplies,Small Box,0.38,13-06-2009,0
4826,59812,Muhammed Lee,22-06-2011,Medium,46,9261.24,0,Regular Air,1646.43,193.17,19.99,West,Consumer,Office Supplies,Small Box,0.71,22-06-2011,0
4827,59815,Christy Brittain,15-12-2010,Not Specified,14,51.56,0.09,Regular Air,-1.06,3.71,1.93,West,Consumer,Office Supplies,Wrap Bag,0.35,17-12-2010,0
4828,59971,Brad Thomas,31-05-2011,Critical,26,437.77,0.01,Express Air,-125.8,15.98,8.99,West,Home Office,Technology,Small Pack,0.64,02-06-2011,0
4829,481,Art Foster,07-10-2012,High,44,4509.3775,0.01,Regular Air,1426.26,115.99,5.26,West,Home Office,Technology,Small Box,0.57,09-10-2012,0
4830,834,Eugene Moren,22-05-2009,Medium,15,1813.04,0.01,Delivery Truck,-164.4,115.99,56.14,West,Home Office,Technology,Jumbo Drum,0.4,23-05-2009,0
4831,1414,Carol Darley,15-08-2011,Critical,44,4530.96,0.07,Delivery Truck,-993.35,105.49,41.64,West,Small Business,Furniture,Jumbo Box,0.75,15-08-2011,0
4832,2311,Fred Harton,01-05-2011,High,31,1324.09,0.01,Regular Air,94.96,40.89,18.98,West,Home Office,Furniture,Small Box,0.57,02-05-2011,0
4833,2438,Andrew Allen,14-07-2010,High,20,278.68,0.06,Regular Air,8.9,14.48,6.46,West,Corporate,Office Supplies,Small Box,0.38,17-07-2010,0
4834,2595,Art Miller,13-12-2011,Not Specified,13,11764.25,0.04,Delivery Truck,2322.44,880.98,44.55,West,Corporate,Furniture,Jumbo Box,0.62,14-12-2011,0
4835,2790,Maribeth Dona,18-08-2009,High,7,45.91,0.01,Regular Air,-35.54,5.44,7.46,West,Home Office,Office Supplies,Small Box,0.36,19-08-2009,0
4836,3395,Cathy Armstrong,29-10-2009,Not Specified,31,181.17,0.06,Express Air,-59.88,5.38,5.24,West,Consumer,Office Supplies,Small Box,0.36,31-10-2009,0
4837,4195,Art Miller,28-05-2010,Not Specified,30,255.74,0.07,Regular Air,37.09,8.5,1.99,West,Corporate,Technology,Small Pack,0.49,30-05-2010,0
4838,4391,Eugene Moren,17-02-2012,High,20,2592.432,0.06,Regular Air,428.47,155.99,3.9,West,Home Office,Technology,Small Box,0.55,19-02-2012,1
4839,4422,Scott Cohen,21-05-2011,Medium,12,313.43,0.02,Regular Air,104.03,25.38,8.99,West,Consumer,Furniture,Small Pack,0.5,21-05-2011,0
4840,4741,Anthony O'Donnell,06-07-2012,Not Specified,40,342.97,0.09,Regular Air,-131.63,8.75,8.54,West,Consumer,Furniture,Small Pack,0.43,07-07-2012,0
4841,4835,Eugene Moren,24-10-2009,Critical,3,9.4,0.04,Regular Air,-7.6,2.52,1.92,West,Home Office,Office Supplies,Wrap Bag,0.82,24-10-2009,0
4842,5028,Art Miller,16-04-2012,High,10,79.68,0.06,Regular Air,18.24,7.7,3.68,West,Corporate,Furniture,Wrap Bag,0.52,18-04-2012,1
4843,5095,Lauren Leatherbury,21-04-2012,High,7,786.675,0.01,Regular Air,-315.03,125.99,8.8,West,Corporate,Technology,Small Box,0.59,22-04-2012,0
4844,5317,Christopher Martinez,08-09-2009,Low,38,212.57,0.09,Express Air,9.49,5.34,2.99,West,Small Business,Office Supplies,Small Box,0.38,15-09-2009,0
4845,5735,Art Foster,10-12-2009,Medium,10,2665.64,0.1,Delivery Truck,-107.49,280.98,35.67,West,Home Office,Furniture,Jumbo Box,0.66,11-12-2009,0
4846,5856,Christopher Martinez,05-11-2009,High,42,10307.01,0,Delivery Truck,3025.59,230.98,23.78,West,Small Business,Furniture,Jumbo Box,0.6,07-11-2009,0
4847,5891,Art Foster,28-12-2012,Medium,2,44.45,0.01,Regular Air,-17.46,20.98,1.49,West,Home Office,Office Supplies,Small Box,0.35,30-12-2012,0
4848,6274,Eugene Moren,14-07-2011,Not Specified,22,46.36,0.05,Express Air,-56.73,1.74,4.08,West,Home Office,Furniture,Small Pack,0.53,15-07-2011,0
4849,6309,Art Miller,09-06-2010,Medium,10,29.79,0.01,Regular Air,3.76,2.88,0.99,West,Corporate,Office Supplies,Small Box,0.36,10-06-2010,0
4850,6368,Anthony O'Donnell,22-02-2009,Not Specified,40,19100.45,0,Delivery Truck,6839.95,442.14,14.7,West,Corporate,Technology,Jumbo Drum,0.56,22-02-2009,0
4851,6978,Art Foster,09-12-2010,High,47,371.95,0.07,Regular Air,-87.4,8.12,2.83,West,Home Office,Technology,Small Pack,0.77,10-12-2010,1
4852,7461,Greg Matthias,12-01-2009,Low,12,4080.3,0.05,Delivery Truck,593.79,350.99,39,West,Home Office,Furniture,Jumbo Drum,0.55,14-01-2009,0
4853,9505,Maribeth Dona,07-06-2012,High,2,316.52,0.03,Regular Air,-542.32,152.48,4,West,Home Office,Technology,Small Box,0.79,09-06-2012,0
4854,9794,Scott Cohen,24-03-2012,Not Specified,25,135.23,0.1,Regular Air,-45.65,5.68,3.6,West,Consumer,Office Supplies,Small Pack,0.56,25-03-2012,0
4855,10148,Christopher Martinez,25-03-2009,Low,27,14357.85,0.02,Delivery Truck,3309.55,500.98,41.44,West,Small Business,Furniture,Jumbo Box,0.66,25-03-2009,0
4856,11045,Eugene Moren,25-03-2012,Medium,35,710.86,0.04,Regular Air,196.22,19.98,5.97,West,Home Office,Office Supplies,Small Box,0.38,26-03-2012,0
4857,11074,Cynthia Delaney,09-06-2011,High,21,114.53,0.07,Regular Air,-39.23,5.68,3.6,West,Corporate,Office Supplies,Small Pack,0.56,11-06-2011,0
4858,12449,Anthony Rawles,31-01-2010,Medium,36,1400.1,0.03,Regular Air,88.68,39.98,4,West,Small Business,Technology,Small Box,0.7,02-02-2010,0
4859,14661,Lauren Leatherbury,24-01-2010,Not Specified,38,1325.06,0.06,Regular Air,-180.23,35.77,9.02,West,Home Office,Technology,Small Box,0.75,25-01-2010,0
4860,15303,Fred Harton,13-09-2010,Critical,21,101.13,0.02,Regular Air,-74.41,4.54,5.83,West,Home Office,Office Supplies,Small Box,0.36,14-09-2010,1
4861,15622,Cathy Armstrong,25-08-2011,High,34,8581.25,0,Delivery Truck,1464.23,240.98,60.2,West,Consumer,Furniture,Jumbo Box,0.56,26-08-2011,0
4862,15778,Barry Blumstein,06-05-2010,High,9,43.23,0,Regular Air,-29.53,3.98,5.26,West,Small Business,Office Supplies,Small Box,0.38,08-05-2010,1
4863,16166,Anthony Rawles,31-01-2010,Critical,36,78.51,0.09,Regular Air,-10.06,2.18,1.38,West,Small Business,Office Supplies,Wrap Bag,0.44,01-02-2010,0
4864,16768,Andrew Allen,25-07-2009,High,9,101.47,0.03,Regular Air,-18.64,10.89,4.5,West,Corporate,Office Supplies,Small Box,0.59,26-07-2009,0
4865,17313,Scott Cohen,07-05-2009,High,27,130.49,0.07,Express Air,47.09,4.76,0.88,West,Consumer,Office Supplies,Wrap Bag,0.39,09-05-2009,1
4866,17447,Carol Darley,18-05-2012,Low,42,861.41,0.01,Regular Air,128,18.97,9.54,West,Home Office,Office Supplies,Small Box,0.37,20-05-2012,0
4867,18145,Lauren Leatherbury,04-09-2010,Medium,21,361.98,0,Regular Air,-55.61,15.99,9.4,West,Corporate,Technology,Small Box,0.49,05-09-2010,0
4868,18215,Eugene Moren,19-09-2010,Medium,29,965.82,0.09,Regular Air,169.15,34.99,5.5,West,Home Office,Technology,Small Box,0.49,20-09-2010,1
4869,18598,Fred Harton,06-08-2010,Critical,24,349.65,0.1,Express Air,28.55,14.48,6.46,West,Home Office,Office Supplies,Small Box,0.38,09-08-2010,0
4870,19234,Cynthia Delaney,24-01-2009,High,24,359.65,0.01,Regular Air,-11.15,14.42,6.75,West,Corporate,Office Supplies,Medium Box,0.52,24-01-2009,0
4871,19555,Carol Darley,11-02-2010,Low,36,246.24,0.08,Regular Air,-118.9,6.68,7.3,West,Small Business,Office Supplies,Small Box,0.37,15-02-2010,0
4872,19843,Eugene Moren,29-07-2010,Medium,33,4416.651,0.02,Regular Air,1020.41,155.99,8.99,West,Home Office,Technology,Small Box,0.58,29-07-2010,0
4873,20646,Lauren Leatherbury,30-03-2011,Medium,41,1204.0845,0.04,Regular Air,341.96,35.99,1.1,West,Corporate,Technology,Small Box,0.55,01-04-2011,0
4874,21222,Carol Darley,03-02-2009,Not Specified,36,181.39,0.1,Regular Air,-32.4,5.08,3.63,West,Home Office,Furniture,Wrap Bag,0.51,05-02-2009,1
4875,22755,Fred Harton,30-03-2009,Medium,35,187.84,0,Regular Air,-95.05,4.91,5.68,West,Home Office,Office Supplies,Small Box,0.36,31-03-2009,0
4876,23136,Barry Blumstein,25-09-2009,Not Specified,41,9312.52,0.01,Regular Air,3039.37,218.08,18.06,West,Small Business,Furniture,Large Box,0.57,26-09-2009,0
4877,23685,Cynthia Delaney,29-06-2012,Not Specified,46,7928.562,0.08,Regular Air,2229.48,205.99,5,West,Corporate,Technology,Small Box,0.59,30-06-2012,0
4878,23745,Duane Noonan,05-12-2012,Low,12,715.8,0.06,Regular Air,-279.12,55.5,52.2,West,Corporate,Furniture,Medium Box,0.72,05-12-2012,0
4879,25571,Cathy Armstrong,18-08-2012,Critical,42,3749,0.08,Regular Air,-1032.13,89.83,35,West,Consumer,Office Supplies,Large Box,0.83,20-08-2012,0
4880,26053,Cynthia Delaney,24-01-2012,Low,48,878.75,0.07,Express Air,70.46,18.97,9.03,West,Corporate,Office Supplies,Small Box,0.37,24-01-2012,0
4881,26277,Art Miller,27-06-2011,Medium,17,877.81,0.02,Regular Air,-44.4,49.99,19.99,West,Corporate,Technology,Small Box,0.45,28-06-2011,0
4882,26374,Art Miller,05-11-2009,Not Specified,5,90.9415,0.05,Regular Air,-109.42,20.99,3.3,West,Corporate,Technology,Small Pack,0.81,06-11-2009,0
4883,26944,Eva Jacobs,07-11-2009,Critical,6,453.87,0.02,Regular Air,-217.69,73.98,14.52,West,Home Office,Technology,Small Box,0.65,10-11-2009,0
4884,27013,Fred Harton,05-07-2009,Low,28,2232.15,0.05,Regular Air,-746.44,80.98,35,West,Home Office,Office Supplies,Large Box,0.81,09-07-2009,0
4885,27904,Anthony O'Donnell,03-09-2011,High,8,460.5895,0.02,Regular Air,-171.2,65.99,8.99,West,Consumer,Technology,Small Box,0.56,04-09-2011,0
4886,29767,Eva Jacobs,05-02-2011,High,48,4153.06,0.06,Regular Air,1499.41,90.24,0.99,West,Home Office,Office Supplies,Small Box,0.56,06-02-2011,0
4887,29826,Cathy Armstrong,24-09-2009,Critical,9,157.63,0.06,Regular Air,-78.13,17.98,4,West,Consumer,Technology,Small Box,0.79,25-09-2009,0
4888,30566,Barry Blumstein,01-07-2011,Low,34,225.45,0.02,Regular Air,-193.39,6.48,9.54,West,Small Business,Office Supplies,Small Box,0.37,03-07-2011,0
4889,30852,Andrew Allen,14-05-2009,Critical,35,2827.1425,0.01,Regular Air,713.88,95.99,4.9,West,Corporate,Technology,Small Box,0.56,15-05-2009,0
4890,31204,Christopher Martinez,21-08-2010,Low,14,215.52,0.02,Regular Air,75.83,14.34,5,West,Small Business,Furniture,Small Pack,0.49,26-08-2010,0
4891,32513,Andrew Allen,02-02-2012,Low,23,3982.21,0.03,Regular Air,1413.94,165.98,19.99,West,Corporate,Office Supplies,Small Box,0.4,07-02-2012,0
4892,32641,Fred Harton,21-03-2010,High,18,167.53,0.05,Regular Air,-9.57,8.85,5.6,West,Home Office,Office Supplies,Small Box,0.36,22-03-2010,0
4893,33729,Anthony Rawles,19-09-2012,Not Specified,26,6995.56,0.07,Regular Air,-286.58,279.48,35,West,Small Business,Office Supplies,Large Box,0.8,20-09-2012,0
4894,34083,Barry Blumstein,05-02-2012,Not Specified,29,1415.148,0.02,Express Air,-64.94,55.99,5,West,Small Business,Technology,Small Pack,0.8,05-02-2012,0
4895,34532,Carol Darley,11-12-2012,Low,41,1234.36,0.04,Express Air,-84.77,30.98,19.51,West,Small Business,Office Supplies,Small Box,0.36,18-12-2012,1
4896,35139,Lauren Leatherbury,18-01-2010,High,3,10380.34,0.05,Delivery Truck,-8389.47,3502.14,8.73,West,Home Office,Technology,Jumbo Box,0.57,19-01-2010,0
4897,35239,Barry Blumstein,12-11-2011,Critical,21,109.29,0.08,Regular Air,-77.08,5.28,6.26,West,Small Business,Office Supplies,Small Box,0.4,13-11-2011,0
4898,35875,Cynthia Delaney,14-06-2011,High,31,348.92,0.06,Regular Air,28.47,10.98,3.37,West,Corporate,Office Supplies,Small Pack,0.57,14-06-2011,0
