Order.Quantity,Sales,Discount,Profit,Unit.Price,Shipping.Cost,Product.Base.Margin,Customer.Name,Customer.Segment,Product.Category,Region,Order.Priority,Ship.Mode,Product.Container,Days_to_Ship,Order_Quarter,Order_Month,Order_Weekday,Order_Day,Ship_Month,Ship_Weekday,Ship_Day,Order_Day_cat,Ship_Day_cat
46,569.920000,0.030000,154.090000,12.220000,2.850000,0.550000,Randy Ferguson,Home Office,Furniture,Prarie,Low,Regular Air,Small Pack,7,2,5,1,24,5,1,31,24,31
26,241.920000,0.100000,67.710000,10.140000,2.270000,0.360000,Amy Hunt,Small Business,Office Supplies,Prarie,Critical,Regular Air,Wrap Bag,2,4,10,3,13,10,5,15,13,15
4,52.590000,0.050000,-30.390000,11.350000,8.600000,0.570000,Craig Molinari,Small Business,Office Supplies,Prarie,Not Specified,Regular Air,Small Box,61,2,4,0,5,6,5,5,5,5
3,10.620000,0.070000,-3.960000,3.290000,1.350000,0.400000,Amy Hunt,Small Business,Office Supplies,Prarie,High,Regular Air,Wrap Bag,0,4,10,1,30,10,1,30,30,30
27,575.740000,0.060000,152.600000,22.240000,1.990000,0.430000,Toby Swindell,Small Business,Technology,Prarie,Medium,Regular Air,Small Pack,2,4,12,0,28,12,2,30,28,30
20,586.619000,0.060000,83.070000,35.990000,1.100000,0.550000,Arianne Irving,Corporate,Technology,Prarie,Medium,Regular Air,Small Box,1,2,4,3,22,4,4,23,22,23
47,557.520000,0.030000,-157.300000,11.660000,7.950000,0.580000,Amy Hunt,Consumer,Office Supplies,Prarie,Critical,Express Air,Small Pack,2,3,7,1,17,7,3,19,17,19
15,201.740000,0.080000,-2.630000,12.530000,7.170000,0.380000,Roy Collins,Corporate,Office Supplies,Prarie,Medium,Express Air,Small Box,61,2,6,4,12,8,2,12,12,12
46,1398.870000,0.070000,601.960000,30.560000,2.990000,0.350000,Robert Dilbeck,Corporate,Office Supplies,Prarie,Medium,Regular Air,Small Box,0,3,7,3,2,7,3,2,2,2
11,1479.140000,0.060000,-236.630000,130.980000,30.000000,0.780000,Robert Dilbeck,Corporate,Furniture,Prarie,Critical,Delivery Truck,Jumbo Drum,0,1,3,3,10,3,3,10,10,10
35,173.220000,0.040000,84.030000,4.910000,0.500000,0.360000,Andy Gerbode,Consumer,Office Supplies,Prarie,Not Specified,Regular Air,Small Box,1,4,12,5,17,12,6,18,17,18
45,221.060000,0.020000,-124.280000,4.570000,5.420000,0.370000,Christina Anderson,Corporate,Office Supplies,Prarie,Low,Regular Air,Small Box,4,2,4,2,22,4,6,26,22,26
6,201.830000,0.020000,34.980000,30.980000,5.090000,0.400000,Roy Collins,Corporate,Office Supplies,Prarie,Medium,Regular Air,Small Box,61,3,8,1,7,10,6,7,7,7
18,283.500000,0.100000,-51.470000,15.980000,6.500000,0.480000,Toby Carlisle,Home Office,Technology,Prarie,Not Specified,Regular Air,Small Box,1,1,3,5,17,3,6,18,17,18
43,344.240000,0.090000,30.760000,8.330000,1.990000,0.520000,Toby Carlisle,Home Office,Technology,Prarie,Medium,Regular Air,Small Pack,2,4,10,5,15,10,0,17,15,17
42,248.920000,0.010000,-66.870000,5.580000,5.300000,0.350000,Craig Molinari,Small Business,Office Supplies,Prarie,Low,Regular Air,Small Box,-57,4,11,2,9,9,1,13,9,13
10,1290.370000,0.050000,231.160000,123.380000,24.490000,0.460000,Trudy Brown,Small Business,Office Supplies,Prarie,High,Regular Air,Large Box,1,1,1,2,26,1,3,27,26,27
46,979.440000,0.010000,320.670000,19.980000,5.860000,0.380000,Amy Hunt,Home Office,Office Supplies,Prarie,High,Regular Air,Small Box,2,3,8,1,28,8,3,30,28,30
29,575.360000,0.100000,84.050000,20.270000,3.990000,0.570000,Paul Prost,Corporate,Office Supplies,Prarie,Critical,Regular Air,Small Box,1,3,9,2,23,9,3,24,23,24
21,7922.690000,0.100000,1558.790000,419.190000,19.990000,0.580000,Amy Hunt,Small Business,Office Supplies,Prarie,Not Specified,Regular Air,Small Box,61,2,4,5,9,6,3,9,9,9
1,155.510000,0.070000,-87.340000,142.860000,19.990000,0.560000,Philip Fox,Home Office,Office Supplies,Prarie,Not Specified,Regular Air,Small Box,3,1,1,1,19,1,4,22,19,22
32,317.060000,0.050000,105.470000,10.060000,2.060000,0.390000,Anthony Witt,Corporate,Office Supplies,Prarie,Low,Regular Air,Wrap Bag,4,4,10,3,18,10,0,22,18,22
2,17.300000,0.040000,-7.490000,6.980000,2.830000,0.370000,Toby Carlisle,Home Office,Furniture,Prarie,High,Regular Air,Small Pack,2,3,9,6,19,9,1,21,19,21
32,128.140000,0.100000,-163.580000,3.890000,7.010000,0.370000,Brian Dahlen,Small Business,Office Supplies,Prarie,Medium,Express Air,Small Box,2,2,5,4,20,5,6,22,20,22
23,524.250000,0.060000,152.310000,22.230000,8.990000,0.410000,Arianne Irving,Corporate,Furniture,Prarie,Medium,Express Air,Small Pack,3,2,6,2,22,6,5,25,22,25
38,14753.080000,0.010000,1085.910000,370.980000,99.000000,0.650000,Craig Molinari,Small Business,Office Supplies,Prarie,High,Delivery Truck,Jumbo Drum,31,2,5,6,6,6,2,6,6,6
44,4326.270000,0.090000,1728.200000,100.980000,7.180000,0.400000,Roy Collins,Corporate,Technology,Prarie,Critical,Regular Air,Small Box,1,3,7,4,29,7,5,30,29,30
37,254.930000,0.010000,-62.880000,6.810000,5.480000,0.370000,Paul Prost,Corporate,Office Supplies,Prarie,Medium,Regular Air,Small Box,3,1,3,2,23,3,5,26,23,26
11,472.120000,0.030000,56.100000,40.970000,1.990000,0.420000,Randy Ferguson,Corporate,Technology,Prarie,Not Specified,Regular Air,Small Pack,1,4,10,4,28,10,5,29,28,29
6,192.990000,0.070000,-123.370000,30.970000,4.000000,0.740000,Toby Carlisle,Home Office,Technology,Prarie,High,Express Air,Small Box,28,1,2,2,10,3,2,10,10,10
11,455.880000,0.030000,9.150000,40.970000,8.990000,0.590000,Paul Prost,Corporate,Office Supplies,Prarie,High,Express Air,Small Pack,1,3,9,5,19,9,6,20,19,20
41,5930.340000,0.070000,427.680000,152.480000,6.500000,0.740000,Brian Dahlen,Small Business,Technology,Prarie,Critical,Regular Air,Small Box,2,4,11,5,14,11,0,16,14,16
1,10.590000,0.100000,-4.310000,9.110000,2.150000,0.400000,Arianne Irving,Corporate,Office Supplies,Prarie,Not Specified,Regular Air,Wrap Bag,1,4,12,6,18,12,0,19,18,19
22,922.390000,0.030000,-41.640000,41.320000,58.660000,0.760000,Phillina Ober,Small Business,Furniture,Atlantic,Critical,Express Air,Medium Box,1,4,12,2,16,12,3,17,16,17
3,469.438000,0.070000,-888.160000,195.990000,8.990000,0.600000,Jim Epp,Small Business,Technology,Atlantic,Medium,Regular Air,Small Box,1,2,4,6,25,4,0,26,25,26
13,269.020000,0.100000,-112.000000,20.970000,6.500000,0.780000,Muhammed Yedwab,Consumer,Technology,Atlantic,Low,Regular Air,Small Box,7,2,5,6,20,5,6,27,20,27
31,293.180000,0.080000,64.220000,10.010000,1.990000,0.410000,Maribeth Schnelling,Corporate,Technology,Atlantic,Medium,Regular Air,Small Pack,1,3,8,0,27,8,1,28,27,28
43,183.410000,0.070000,-125.410000,4.130000,5.040000,0.380000,Deanra Eno,Corporate,Office Supplies,Atlantic,High,Regular Air,Small Box,0,4,11,1,20,11,1,20,20,20
12,3752.610000,0.010000,637.930000,294.620000,42.520000,0.570000,Deanra Eno,Corporate,Office Supplies,Atlantic,Critical,Delivery Truck,Jumbo Drum,1,4,11,6,14,11,0,15,14,15
16,44.460000,0.060000,5.270000,2.890000,0.990000,0.380000,James Galang,Consumer,Office Supplies,Atlantic,Not Specified,Regular Air,Small Box,59,1,1,1,6,3,4,6,6,6
1,343.780000,0.090000,-246.510000,363.250000,19.990000,0.570000,Katrina Willman,Consumer,Office Supplies,Atlantic,Not Specified,Regular Air,Small Box,92,3,7,4,6,10,5,6,6,6
29,197.410000,0.060000,-128.680000,6.480000,8.400000,0.370000,Nora Price,Home Office,Office Supplies,Atlantic,Not Specified,Regular Air,Small Box,0,3,9,1,18,9,1,18,18,18
41,627.910000,0.030000,222.080000,15.280000,1.990000,0.420000,Lisa DeCherney,Corporate,Technology,Atlantic,High,Regular Air,Small Pack,2,4,12,0,21,12,2,23,21,23
33,1935.170000,0.090000,-991.070000,60.980000,49.000000,0.590000,James Galang,Consumer,Office Supplies,Atlantic,Low,Regular Air,Large Box,-227,3,9,4,25,2,1,10,25,10
41,271.110000,0.080000,64.790000,6.680000,1.500000,0.480000,Lynn Smith,Corporate,Office Supplies,Atlantic,Critical,Regular Air,Wrap Bag,2,1,3,3,26,3,5,28,26,28
2,6.130000,0.080000,-2.830000,2.890000,0.490000,0.380000,Lynn Smith,Corporate,Office Supplies,Atlantic,Critical,Regular Air,Small Box,0,2,4,3,23,4,3,23,23,23
39,1032.970000,0.070000,397.150000,28.480000,1.990000,0.400000,Christina DeMoss,Home Office,Technology,Atlantic,Medium,Regular Air,Small Pack,2,1,3,0,26,3,2,28,26,28
16,48.570000,0.040000,4.210000,2.940000,0.700000,0.580000,Lynn Smith,Corporate,Office Supplies,Atlantic,Low,Regular Air,Wrap Bag,4,1,2,5,20,2,2,24,20,24
6,54.280000,0.010000,-11.980000,6.240000,5.220000,0.600000,Christine Abelman,Corporate,Furniture,Atlantic,Critical,Express Air,Small Box,2,4,10,2,24,10,4,26,24,26
21,6005.210000,0.080000,-450.700000,296.180000,54.120000,0.760000,Christina DeMoss,Home Office,Furniture,Atlantic,Low,Delivery Truck,Jumbo Box,214,2,5,6,3,12,3,3,3,3
49,3283.740000,0.010000,723.330000,67.280000,19.990000,0.400000,Katrina Willman,Consumer,Office Supplies,Atlantic,Critical,Regular Air,Small Box,2,1,1,4,29,1,6,31,29,31
19,262.320000,0.070000,5.160000,14.480000,6.460000,0.380000,Muhammed Yedwab,Consumer,Office Supplies,Atlantic,High,Regular Air,Small Box,0,3,8,1,28,8,1,28,28,28
29,1707.990000,0.000000,391.190000,65.990000,3.990000,0.590000,Muhammed Yedwab,Consumer,Technology,Atlantic,Medium,Regular Air,Small Box,1,3,9,0,14,9,1,15,14,15
37,560.390000,0.050000,186.870000,15.680000,3.730000,0.460000,Nora Price,Small Business,Furniture,Atlantic,Medium,Regular Air,Small Pack,30,4,11,3,12,12,5,12,12,12
4,51.940000,0.030000,-12.480000,10.010000,1.990000,0.410000,Nora Price,Small Business,Technology,Atlantic,High,Express Air,Small Pack,60,1,1,2,4,3,6,4,4,4
40,366.870000,0.100000,-1.790000,9.740000,5.710000,0.410000,Lisa DeCherney,Corporate,Furniture,Atlantic,High,Regular Air,Small Box,28,1,2,2,9,3,2,9,9,9
18,292.110000,0.040000,-91.950000,15.420000,10.680000,0.580000,Christine Abelman,Corporate,Office Supplies,Atlantic,Medium,Express Air,Small Box,1,2,4,2,22,4,3,23,22,23
47,7890.890000,0.010000,-771.090000,167.270000,35.000000,0.850000,Maribeth Dona,Home Office,Office Supplies,Atlantic,High,Express Air,Large Box,60,1,1,3,5,3,0,5,5,5
44,2773.840000,0.000000,-513.760000,58.140000,36.610000,0.610000,Pauline Johnson,Corporate,Furniture,Atlantic,Medium,Delivery Truck,Jumbo Box,61,2,4,4,2,6,2,2,2,2
44,289.940000,0.070000,-102.190000,6.480000,6.220000,0.370000,James Galang,Consumer,Office Supplies,Atlantic,Medium,Regular Air,Small Box,2,3,9,5,25,9,0,27,25,27
27,58.640000,0.080000,4.550000,2.210000,1.000000,0.380000,Nora Price,Small Business,Office Supplies,Atlantic,Medium,Regular Air,Wrap Bag,1,4,11,2,24,11,3,25,24,25
14,135.210000,0.040000,5.890000,9.270000,4.390000,0.380000,Muhammed Yedwab,Consumer,Office Supplies,Atlantic,Low,Regular Air,Wrap Bag,-54,2,6,3,30,5,5,7,30,7
45,5007.690000,0.070000,-899.340000,114.980000,51.420000,0.650000,Muhammed Yedwab,Consumer,Furniture,Atlantic,High,Delivery Truck,Jumbo Box,2,1,2,6,14,2,1,16,14,16
50,627.120000,0.080000,100.040000,12.640000,4.980000,0.480000,Laurel Elliston,Corporate,Furniture,Atlantic,High,Regular Air,Small Pack,31,1,3,4,5,4,0,5,5,5
31,2712.070000,0.090000,-435.560000,95.430000,19.990000,0.790000,Georgia Rosenberg,Consumer,Office Supplies,Atlantic,High,Regular Air,Small Box,31,1,3,3,4,4,6,4,4,4
6,608.930000,0.010000,-193.960000,99.990000,19.990000,0.520000,Nora Price,Home Office,Technology,Atlantic,Medium,Express Air,Small Box,61,4,10,5,3,12,3,3,3,3
25,901.320000,0.100000,338.010000,37.940000,5.080000,0.380000,Allen Armold,Home Office,Office Supplies,Atlantic,Critical,Express Air,Wrap Bag,61,3,9,3,10,11,1,10,10,10
40,2182.910000,0.100000,549.450000,60.220000,3.500000,0.570000,Anemone Ratner,Small Business,Office Supplies,Atlantic,Critical,Express Air,Small Box,91,2,4,1,10,7,1,10,10,10
23,218.710000,0.000000,67.230000,9.110000,2.150000,0.400000,Katherine Hughes,Consumer,Office Supplies,Atlantic,Critical,Express Air,Wrap Bag,0,4,10,4,26,10,4,26,26,26
17,37.060000,0.030000,0.610000,2.100000,0.700000,0.570000,Muhammed Yedwab,Consumer,Office Supplies,Atlantic,Critical,Regular Air,Wrap Bag,30,2,6,0,1,7,2,1,1,1
44,302.590000,0.050000,-124.440000,6.680000,6.930000,0.370000,Nora Price,Home Office,Office Supplies,Atlantic,Medium,Express Air,Small Box,1,2,4,2,20,4,3,21,20,21
27,46.860000,0.060000,-37.080000,1.700000,1.990000,0.510000,Tracy Collins,Consumer,Technology,Atlantic,Not Specified,Regular Air,Small Pack,30,2,6,0,1,7,2,1,1,1
1,15.730000,0.090000,-9.170000,6.480000,9.540000,0.370000,Tracy Collins,Consumer,Office Supplies,Atlantic,Critical,Regular Air,Small Box,0,2,5,4,25,5,4,25,25,25
3,19.980000,0.020000,-9.610000,4.980000,4.750000,0.360000,Maribeth Schnelling,Corporate,Office Supplies,Atlantic,Critical,Regular Air,Small Box,61,2,4,4,2,6,2,2,2,2
14,1122.637500,0.090000,17.680000,95.990000,4.900000,0.560000,Katherine Hughes,Consumer,Technology,Atlantic,Critical,Regular Air,Small Box,2,1,1,3,29,1,5,31,29,31
16,1434.086000,0.100000,-26.250000,110.990000,8.990000,0.570000,Jim Epp,Small Business,Technology,Atlantic,Medium,Regular Air,Small Box,91,1,1,1,10,4,1,10,10,10
45,2079.474000,0.050000,-81.570000,55.990000,5.000000,0.800000,Alan Hwang,Corporate,Technology,Atlantic,High,Regular Air,Small Pack,2,3,8,6,26,8,1,28,26,28
4,81.780000,0.070000,-12.430000,19.980000,5.970000,0.380000,Muhammed Yedwab,Consumer,Office Supplies,Atlantic,High,Regular Air,Small Box,31,2,5,0,2,6,3,2,2,2
3,12.010000,0.000000,-1.080000,3.690000,0.500000,0.380000,Alan Hwang,Small Business,Office Supplies,Atlantic,Not Specified,Regular Air,Small Box,59,1,2,1,3,4,4,3,3,3
26,1580.570000,0.080000,-750.820000,60.980000,49.000000,0.590000,Liz MacKendrick,Corporate,Office Supplies,Atlantic,Low,Regular Air,Large Box,0,4,11,5,26,11,5,26,26,26
42,115.990000,0.050000,-53.350000,2.600000,2.400000,0.580000,Lynn Smith,Corporate,Office Supplies,Atlantic,Not Specified,Express Air,Wrap Bag,1,2,4,1,19,4,2,20,19,20
1,255.830000,0.070000,-132.740000,226.670000,28.160000,0.590000,Lynn Smith,Corporate,Furniture,Atlantic,Critical,Delivery Truck,Jumbo Drum,1,3,8,2,26,8,3,27,26,27
37,1033.440000,0.100000,385.630000,29.140000,4.860000,0.380000,Tracy Collins,Corporate,Office Supplies,Atlantic,Critical,Regular Air,Wrap Bag,2,3,9,0,19,9,2,21,19,21
30,2951.700000,0.020000,-1111.450000,95.950000,74.350000,0.570000,Lynn Smith,Corporate,Furniture,Atlantic,Medium,Delivery Truck,Jumbo Drum,-291,4,10,3,29,1,6,11,29,11
35,25313.340000,0.050000,8612.110000,810.980000,16.060000,0.560000,Liz MacKendrick,Corporate,Technology,Atlantic,Medium,Delivery Truck,Jumbo Drum,2,4,10,2,20,10,4,22,20,22
30,512.970000,0.010000,261.290000,15.670000,1.390000,0.380000,Jocasta Rupert,Consumer,Office Supplies,Atlantic,Low,Express Air,Small Box,0,4,11,3,5,11,3,5,5,5
7,86.610000,0.100000,15.690000,12.970000,1.490000,0.350000,Nora Price,Home Office,Office Supplies,Atlantic,Not Specified,Regular Air,Small Box,61,2,4,4,6,6,2,6,6,6
38,1396.580000,0.030000,600.720000,35.410000,1.990000,0.430000,Jim Epp,Small Business,Technology,Atlantic,Low,Regular Air,Small Pack,2,2,4,4,24,4,6,26,24,26
27,3436.771000,0.040000,520.000000,155.990000,8.990000,0.580000,James Galang,Consumer,Technology,Atlantic,Low,Regular Air,Small Box,62,3,7,2,4,9,1,4,4,4
38,21956.030000,0.100000,5903.090000,599.990000,24.490000,0.500000,Muhammed Yedwab,Consumer,Technology,Atlantic,High,Regular Air,Large Box,31,4,10,2,7,11,5,7,7,7
5,64.970000,0.100000,-190.300000,3.480000,49.000000,0.590000,Muhammed Yedwab,Consumer,Office Supplies,Atlantic,Low,Regular Air,Large Box,5,1,3,4,26,3,2,31,26,31
44,669.010000,0.080000,299.350000,15.740000,1.390000,0.400000,Anemone Ratner,Small Business,Office Supplies,Atlantic,Medium,Regular Air,Small Box,1,1,2,4,26,2,5,27,26,27
50,7703.966500,0.000000,2446.500000,175.990000,8.990000,0.570000,Georgia Rosenberg,Consumer,Technology,Atlantic,Medium,Regular Air,Small Box,31,3,8,3,2,9,6,2,2,2
25,5811.720000,0.030000,2431.600000,223.980000,15.010000,0.380000,Jim Epp,Small Business,Office Supplies,Atlantic,Critical,Regular Air,Small Box,-28,4,12,4,11,11,4,13,11,13
2,23.540000,0.030000,-14.470000,8.600000,6.190000,0.380000,Nora Price,Small Business,Office Supplies,Atlantic,Medium,Regular Air,Small Box,61,4,10,0,8,12,5,8,8,8
43,1677.270000,0.080000,528.790000,40.980000,7.470000,0.370000,James Galang,Consumer,Office Supplies,Atlantic,Low,Regular Air,Small Box,-205,4,12,6,5,5,4,14,5,14
20,1485.060000,0.040000,25.320000,70.980000,26.850000,0.600000,Richard Bierner,Small Business,Furniture,Atlantic,Not Specified,Delivery Truck,Jumbo Box,2,3,9,3,23,9,5,25,23,25
37,478.940000,0.040000,10.560000,12.530000,7.170000,0.380000,Pauline Johnson,Corporate,Office Supplies,Atlantic,Critical,Regular Air,Small Box,0,3,8,0,2,8,0,2,2,2
20,4520.600000,0.070000,1944.380000,225.040000,11.790000,0.420000,Muhammed Yedwab,Consumer,Office Supplies,Atlantic,Not Specified,Regular Air,Medium Box,0,1,3,3,26,3,3,26,26,26
41,4648.640000,0.040000,1777.670000,115.790000,1.990000,0.490000,Jim Epp,Small Business,Technology,Atlantic,High,Regular Air,Small Pack,60,1,1,6,8,3,3,8,8,8
15,404.540000,0.030000,43.990000,26.640000,5.300000,0.240000,Richard Bierner,Small Business,Furniture,Atlantic,Not Specified,Regular Air,Medium Box,-206,4,12,0,5,5,4,13,5,13
48,14567.150000,0.040000,3799.590000,291.730000,48.800000,0.560000,Liz MacKendrick,Corporate,Furniture,Atlantic,Low,Delivery Truck,Jumbo Drum,4,4,12,5,26,12,2,30,26,30
8,44.560000,0.050000,4.810000,5.680000,1.390000,0.380000,Liz MacKendrick,Corporate,Office Supplies,Atlantic,Low,Regular Air,Small Box,120,1,2,5,5,6,6,5,5,5
9,37.220000,0.030000,-2.760000,4.130000,1.170000,0.570000,Phillina Ober,Small Business,Office Supplies,Atlantic,Not Specified,Regular Air,Wrap Bag,0,4,10,1,2,10,1,2,2,2
39,302.090000,0.050000,-67.090000,7.680000,6.160000,0.350000,James Galang,Consumer,Office Supplies,Atlantic,Critical,Regular Air,Small Box,-234,3,8,2,31,1,6,9,31,9
45,3286.270000,0.020000,1102.580000,70.970000,3.500000,0.590000,Georgia Rosenberg,Consumer,Office Supplies,Atlantic,Low,Regular Air,Small Box,155,3,7,6,12,12,0,14,12,14
47,136.630000,0.030000,-162.610000,2.880000,5.330000,0.360000,James Galang,Consumer,Office Supplies,Atlantic,Critical,Regular Air,Small Box,3,2,5,3,27,5,6,30,27,30
44,3304.380000,0.000000,-634.490000,70.710000,37.580000,0.780000,Liz MacKendrick,Corporate,Furniture,Atlantic,Not Specified,Regular Air,Wrap Bag,29,1,2,1,7,3,2,7,7,7
33,551.670000,0.080000,25.440000,17.150000,4.960000,0.580000,Maribeth Dona,Home Office,Office Supplies,Atlantic,High,Regular Air,Small Box,3,2,6,5,13,6,1,16,13,16
15,2466.020000,0.020000,243.730000,161.550000,19.990000,0.660000,Richard Bierner,Small Business,Office Supplies,Atlantic,Critical,Regular Air,Small Box,0,3,8,0,3,8,0,3,3,3
20,135.020000,0.020000,-60.690000,6.480000,6.740000,0.370000,Anemone Ratner,Small Business,Office Supplies,Atlantic,Medium,Regular Air,Small Box,30,2,6,2,6,7,4,6,6,6
23,667.998000,0.060000,251.260000,35.990000,1.250000,0.360000,Nora Price,Small Business,Technology,Atlantic,Low,Regular Air,Small Pack,-232,4,10,5,29,3,4,11,29,11
6,259.520000,0.060000,45.200000,43.410000,2.990000,0.390000,Nora Price,Home Office,Office Supplies,Atlantic,High,Regular Air,Small Box,1,4,12,6,16,12,0,17,16,17
24,109.230000,0.020000,-100.580000,4.380000,6.210000,0.370000,Nora Price,Small Business,Office Supplies,Atlantic,Not Specified,Regular Air,Small Box,28,1,2,0,7,3,0,7,7,7
28,112.350000,0.100000,31.270000,4.130000,0.990000,0.390000,Jim Epp,Small Business,Office Supplies,Atlantic,Low,Regular Air,Small Box,-26,3,9,1,8,8,3,13,8,13
26,78.090000,0.010000,19.630000,2.880000,0.990000,0.360000,Muhammed Yedwab,Consumer,Office Supplies,Atlantic,Not Specified,Regular Air,Small Box,1,4,11,0,26,11,1,27,26,27
23,279.630000,0.070000,61.690000,12.580000,5.160000,0.430000,Liz MacKendrick,Corporate,Furniture,Atlantic,Low,Regular Air,Small Box,5,4,11,2,17,11,0,22,17,22
46,298.970000,0.090000,-225.860000,6.480000,8.730000,0.370000,Maribeth Schnelling,Corporate,Office Supplies,Atlantic,Low,Regular Air,Small Box,61,2,6,0,1,8,5,1,1,1
48,8273.279500,0.080000,2461.310000,205.990000,8.990000,0.560000,Katherine Hughes,Consumer,Technology,Atlantic,Not Specified,Regular Air,Small Box,1,3,9,3,23,9,4,24,23,24
4,114.570000,0.020000,-29.980000,24.920000,12.980000,0.390000,Nora Price,Small Business,Office Supplies,Atlantic,Medium,Regular Air,Small Box,1,4,12,5,25,12,6,26,25,26
18,1062.219500,0.030000,132.370000,65.990000,5.310000,0.570000,Richard Bierner,Small Business,Technology,Atlantic,High,Regular Air,Small Box,3,2,6,2,20,6,5,23,20,23
12,1318.340000,0.020000,464.050000,105.340000,24.490000,0.610000,Brendan Sweed,Consumer,Furniture,Atlantic,Low,Express Air,Large Box,-80,3,7,4,27,5,1,8,27,8
23,3194.050000,0.080000,608.520000,142.860000,19.990000,0.560000,Jim Epp,Small Business,Office Supplies,Atlantic,Critical,Regular Air,Small Box,1,1,1,0,30,1,1,31,30,31
46,88.100000,0.030000,-161.610000,1.760000,4.860000,0.410000,Katherine Hughes,Consumer,Furniture,Atlantic,Low,Regular Air,Small Box,-230,3,9,2,28,2,3,10,28,10
25,716.990000,0.050000,174.060000,29.890000,1.990000,0.500000,Maribeth Dona,Home Office,Technology,Atlantic,Low,Regular Air,Small Pack,22,4,12,6,26,1,0,17,26,17
1,27.440000,0.020000,-11.760000,24.950000,2.990000,0.390000,Laurel Elliston,Corporate,Office Supplies,Atlantic,Low,Regular Air,Small Box,5,4,12,1,21,12,6,26,21,26
16,4691.270000,0.050000,1196.720000,300.650000,24.490000,0.520000,Laurel Elliston,Home Office,Office Supplies,Atlantic,Not Specified,Express Air,Large Box,0,2,6,2,22,6,2,22,22,22
41,277.074500,0.030000,-128.440000,7.990000,5.030000,0.600000,Aleksandra Gannaway,Corporate,Technology,Atlantic,Not Specified,Regular Air,Medium Box,59,1,1,4,9,3,0,9,9,9
44,221.420000,0.030000,-142.020000,4.980000,4.620000,0.640000,Liz MacKendrick,Corporate,Technology,Atlantic,Medium,Regular Air,Small Pack,1,3,7,3,28,7,4,29,28,29
